UnitPrice,Discount,ShippingCost,Description,Year,Quarter,Month,DateofWeek,Hour,Country,PaymentMethod,Category,ShipmentProvider,WarehouseLocation,Predicted_Quantity
-33.96,1.383220764,,T-shirt,2020,Q4,Dec,Wed,15,Belgium,paypall,Furniture,DHL,,-25.20728548
-79.33,0.1,,T-shirt,2020,Q1,Jan,Mon,20,Italy,Bank Transfer,Apparel,DHL,,-25.20728548
-92.67,1.362552054,,T-shirt,2021,Q4,Nov,Sun,17,Portugal,Credit Card,Accessories,DHL,,-25.20728548
-49.42,1.875664726,,T-shirt,2021,Q2,Apr,Thu,17,Australia,paypall,Furniture,DHL,,-25.20728548
-48.95,0.18,,T-shirt,2022,Q2,May,Sat,0,Italy,Credit Card,Stationery,DHL,,-25.20728548
-85.46,1.774836919,,T-shirt,2021,Q4,Dec,Mon,11,Australia,Credit Card,Apparel,DHL,,-25.20728548
11.7,0.48,,T-shirt,2020,Q2,May,Sat,17,Norway,Bank Transfer,Accessories,FedEx,,-25.20728548
-3.58,0.5,,T-shirt,2021,Q1,Feb,Sat,1,Belgium,Credit Card,Accessories,DHL,,-25.20728548
-6.54,0.1,,T-shirt,2022,Q1,Jan,Mon,22,Italy,Bank Transfer,Accessories,DHL,,-25.20728548
39.77,0.02,,T-shirt,2022,Q1,Mar,Wed,4,Portugal,paypall,Furniture,DHL,,-25.20728548
32.63,0.01,21.61,T-shirt,2020,Q4,Oct,Tue,9,Italy,paypall,Accessories,Royal Mail,Rome,24.94371351
91.48,0.29,7.55,T-shirt,2021,Q2,Apr,Fri,10,United States,Credit Card,Accessories,FedEx,Amsterdam,24.94371351
13.01,0.42,21.78,T-shirt,2021,Q3,Aug,Thu,19,Belgium,Credit Card,Accessories,UPS,London,24.94371351
82.66,0.01,24.4,T-shirt,2022,Q2,Apr,Sat,2,Norway,Credit Card,Stationery,Royal Mail,Amsterdam,24.94371351
62.66,0.44,24.76,T-shirt,2022,Q2,Jun,Sat,10,United Kingdom,Bank Transfer,Apparel,DHL,Paris,24.94371351
64.7,0.28,17.39,T-shirt,2022,Q2,May,Fri,6,Spain,paypall,Electronics,FedEx,London,24.94371351
17.3,0.45,13.67,T-shirt,2020,Q3,Jul,Tue,4,Germany,paypall,Furniture,FedEx,Rome,24.94371351
88.28,0.14,26.81,T-shirt,2020,Q4,Nov,Fri,11,United Kingdom,paypall,Apparel,UPS,Rome,24.94371351
21.49,0.06,8.8,T-shirt,2020,Q4,Oct,Tue,1,Portugal,Credit Card,Furniture,FedEx,Amsterdam,24.94371351
6.95,0.39,11.02,T-shirt,2021,Q2,Apr,Fri,8,Italy,Bank Transfer,Furniture,UPS,Paris,24.94371351
94.38,0.37,27.52,T-shirt,2021,Q2,Jun,Sat,17,Australia,Bank Transfer,Stationery,DHL,London,24.94371351
70.73,0.44,15.7,T-shirt,2021,Q2,May,Mon,13,Norway,paypall,Accessories,UPS,London,24.94371351
7.42,0.2,27.71,T-shirt,2021,Q3,Aug,Tue,8,France,paypall,Stationery,Royal Mail,Rome,24.94371351
66.34,0.12,15.7,T-shirt,2021,Q3,Aug,Wed,22,Germany,paypall,Apparel,Royal Mail,Rome,24.94371351
54.57,0.45,16.62,T-shirt,2022,Q2,May,Wed,17,Australia,paypall,Furniture,DHL,Rome,24.94371351
26.54,0.41,6.4,T-shirt,2022,Q3,Jul,Tue,9,United Kingdom,paypall,Accessories,Royal Mail,Paris,24.94371351
79.62,0.1,27.01,T-shirt,2022,Q3,Sep,Sat,14,Australia,Credit Card,Stationery,UPS,Amsterdam,24.94371351
38.12,0.18,26.26,T-shirt,2022,Q4,Dec,Fri,20,Spain,Credit Card,Electronics,UPS,Berlin,24.94371351
40.18,0.31,18.25,T-shirt,2022,Q4,Dec,Mon,17,United States,Bank Transfer,Stationery,UPS,Rome,24.94371351
73.78,0.29,9.06,T-shirt,2022,Q4,Dec,Tue,8,Australia,Bank Transfer,Electronics,UPS,Berlin,24.94371351
37.87,0.42,24.18,T-shirt,2022,Q4,Nov,Tue,8,Netherlands,Bank Transfer,Electronics,DHL,Paris,24.94371351
46.39,0.34,23.77,T-shirt,2022,Q4,Oct,Sat,10,Australia,Bank Transfer,Apparel,UPS,Amsterdam,24.94371351
28.81,0.3,28.34,T-shirt,2020,Q2,Jun,Mon,22,Italy,paypall,Furniture,FedEx,London,24.94371351
93.42,0.11,19.87,T-shirt,2020,Q2,Jun,Sun,18,Germany,Bank Transfer,Electronics,Royal Mail,London,24.94371351
35.69,0.1,16.61,T-shirt,2020,Q3,Aug,Tue,7,Italy,Credit Card,Accessories,DHL,Rome,24.94371351
70.56,0.19,28.18,T-shirt,2020,Q3,Jul,Mon,6,Sweden,paypall,Apparel,DHL,London,24.94371351
13.16,0.19,22.12,T-shirt,2020,Q4,Oct,Fri,21,Italy,Credit Card,Electronics,UPS,Paris,24.94371351
36.69,0.46,10.33,T-shirt,2021,Q1,Mar,Wed,19,Netherlands,paypall,Stationery,UPS,London,24.94371351
15.38,0.44,11.35,T-shirt,2022,Q1,Feb,Sun,22,Belgium,paypall,Furniture,FedEx,Amsterdam,24.94371351
69.48,0.34,28.57,T-shirt,2022,Q1,Mar,Thu,16,Australia,Credit Card,Electronics,DHL,Rome,24.94371351
20.24,0.07,19.2,T-shirt,2022,Q2,Apr,Sat,20,Italy,Bank Transfer,Accessories,Royal Mail,Rome,24.94371351
35.63,0,8.12,T-shirt,2022,Q3,Aug,Tue,21,Germany,Bank Transfer,Apparel,UPS,Amsterdam,24.94371351
50.52,0.35,26.31,T-shirt,2022,Q3,Sep,Mon,5,Netherlands,paypall,Furniture,UPS,,25.43718287
74.18,0.09,5.45,T-shirt,2022,Q3,Sep,Sat,10,United Kingdom,Bank Transfer,Furniture,FedEx,London,24.94371351
68.71,0.26,9.71,T-shirt,2022,Q3,Sep,Wed,4,Spain,paypall,Apparel,UPS,Paris,24.94371351
51.58,0.46,13.33,T-shirt,2022,Q4,Dec,Mon,6,Germany,paypall,Stationery,Royal Mail,Paris,24.94371351
8.92,0.48,21.21,T-shirt,2022,Q4,Dec,Thu,15,Germany,Credit Card,Stationery,UPS,Rome,24.94371351
50.5,0.32,11.25,T-shirt,2020,Q1,Feb,Tue,7,Sweden,Credit Card,Furniture,Royal Mail,Amsterdam,24.94371351
52.74,0.26,5.57,T-shirt,2021,Q4,Dec,Wed,9,Norway,Credit Card,Furniture,DHL,Rome,24.94371351
16,0.17,14.89,T-shirt,2022,Q2,Apr,Mon,23,France,paypall,Accessories,UPS,Amsterdam,24.94371351
41.96,0.22,9.07,T-shirt,2022,Q3,Jul,Sun,22,Belgium,Credit Card,Electronics,UPS,Amsterdam,24.94371351
63.38,0.29,5.16,T-shirt,2022,Q4,Oct,Fri,7,Portugal,Credit Card,Apparel,UPS,Paris,24.94371351
93.77,0.02,21.73,T-shirt,2020,Q1,Mar,Thu,15,France,Bank Transfer,Stationery,DHL,Rome,24.94371351
60.98,0.3,20.65,T-shirt,2021,Q1,Mar,Sat,23,United States,Bank Transfer,Stationery,DHL,Rome,24.94371351
42.85,0.3,5.77,T-shirt,2021,Q2,Apr,Wed,7,France,paypall,Electronics,Royal Mail,London,24.94371351
31.8,0.04,13.45,T-shirt,2021,Q4,Dec,Sat,1,Norway,paypall,Stationery,Royal Mail,,24.28334483
66.99,0.47,15.63,T-shirt,2022,Q1,Jan,Mon,23,United Kingdom,Bank Transfer,Stationery,Royal Mail,Paris,24.94371351
2.39,0.3,26.72,T-shirt,2022,Q2,Apr,Sun,13,United Kingdom,Bank Transfer,Furniture,Royal Mail,Rome,24.94371351
27.35,0.02,28.91,T-shirt,2022,Q3,Sep,Wed,14,France,Credit Card,Furniture,DHL,Paris,24.94371351
46.05,0.35,7.39,T-shirt,2020,Q2,Jun,Sat,10,United Kingdom,Credit Card,Electronics,DHL,Amsterdam,24.94371351
32.1,0.37,12.47,T-shirt,2020,Q2,Jun,Thu,14,Netherlands,paypall,Apparel,DHL,London,24.94371351
38.09,0.11,18.28,T-shirt,2020,Q2,May,Thu,12,Belgium,Bank Transfer,Stationery,UPS,Berlin,24.94371351
53.29,0.32,17.39,T-shirt,2020,Q3,Aug,Wed,14,Netherlands,Bank Transfer,Stationery,UPS,Rome,24.94371351
71.45,0.11,28.45,T-shirt,2021,Q1,Mar,Wed,17,Italy,Bank Transfer,Stationery,DHL,Berlin,24.94371351
12.27,0.19,8.98,T-shirt,2021,Q2,May,Fri,12,Italy,paypall,Furniture,DHL,Paris,24.94371351
55.02,0.26,5.81,T-shirt,2021,Q3,Jul,Mon,15,Netherlands,Credit Card,Accessories,Royal Mail,Amsterdam,24.94371351
60.12,0.2,19.78,T-shirt,2021,Q3,Jul,Thu,15,Australia,paypall,Electronics,DHL,Rome,24.94371351
86.65,0.04,20.56,T-shirt,2022,Q4,Nov,Tue,2,Norway,Credit Card,Apparel,UPS,Paris,24.94371351
64.06,0.02,11.37,T-shirt,2020,Q1,Feb,Tue,12,Germany,Bank Transfer,Accessories,FedEx,Paris,24.94371351
56.79,0.48,20.38,T-shirt,2020,Q2,Apr,Wed,22,Norway,Bank Transfer,Electronics,Royal Mail,Berlin,24.94371351
14.03,0.02,29.5,T-shirt,2021,Q1,Feb,Tue,17,Norway,Bank Transfer,Accessories,DHL,London,24.94371351
89.24,0.3,22.14,T-shirt,2021,Q2,Apr,Sat,19,United States,Bank Transfer,Stationery,UPS,Amsterdam,24.94371351
14.68,0.48,17.76,T-shirt,2021,Q4,Dec,Wed,7,Belgium,Bank Transfer,Apparel,UPS,Rome,24.94371351
66.85,0.36,18.5,T-shirt,2021,Q4,Nov,Fri,16,Netherlands,Credit Card,Stationery,DHL,Paris,24.94371351
74.65,0.03,23.34,T-shirt,2022,Q1,Mar,Sat,22,Sweden,paypall,Stationery,Royal Mail,Berlin,24.94371351
24.09,0.34,23.13,T-shirt,2022,Q2,Jun,Tue,13,Norway,Credit Card,Apparel,FedEx,Berlin,24.94371351
29.03,0.41,23.62,T-shirt,2022,Q3,Aug,Fri,16,France,paypall,Apparel,DHL,Amsterdam,24.94371351
69.62,0.37,27.96,T-shirt,2022,Q3,Jul,Sun,12,Norway,paypall,Electronics,Royal Mail,Amsterdam,24.94371351
76.47,0.08,6.02,T-shirt,2022,Q4,Dec,Fri,11,United Kingdom,paypall,Electronics,Royal Mail,London,24.94371351
17.5,0.22,24.81,T-shirt,2022,Q4,Nov,Tue,1,France,paypall,Stationery,DHL,Rome,24.94371351
84.51,0.45,10.45,T-shirt,2020,Q1,Feb,Thu,23,Portugal,paypall,Apparel,DHL,Amsterdam,24.94371351
41.83,0.11,6.17,T-shirt,2020,Q1,Feb,Tue,18,Italy,paypall,Stationery,FedEx,Berlin,24.94371351
4.95,0.45,23.54,T-shirt,2020,Q1,Mar,Tue,5,Belgium,paypall,Furniture,FedEx,Paris,24.94371351
39.9,0.06,17.23,T-shirt,2020,Q4,Dec,Sun,0,United States,paypall,Furniture,FedEx,Rome,24.94371351
49.8,0.12,17.39,T-shirt,2021,Q1,Feb,Mon,12,Sweden,Credit Card,Furniture,FedEx,Rome,24.94371351
66.62,0.12,14.8,T-shirt,2021,Q1,Feb,Thu,4,Sweden,Credit Card,Accessories,Royal Mail,Paris,24.94371351
16.64,0.38,20.11,T-shirt,2021,Q1,Mar,Thu,21,Portugal,paypall,Apparel,UPS,Paris,24.94371351
95.1,0.33,8.73,T-shirt,2021,Q3,Aug,Mon,7,Germany,paypall,Stationery,Royal Mail,Berlin,24.94371351
7.8,0.04,15,T-shirt,2021,Q3,Sep,Wed,4,Spain,paypall,Electronics,UPS,Rome,24.94371351
69.18,0.01,15.87,T-shirt,2022,Q1,Feb,Fri,9,United Kingdom,Credit Card,Furniture,Royal Mail,Berlin,24.94371351
98.54,0.02,20.02,T-shirt,2022,Q2,Apr,Fri,10,France,paypall,Accessories,DHL,London,24.94371351
76.76,0.03,21.08,T-shirt,2022,Q2,May,Sun,22,United Kingdom,Credit Card,Accessories,DHL,Amsterdam,24.94371351
7.85,0.18,23.99,T-shirt,2022,Q2,May,Wed,8,Germany,paypall,Furniture,UPS,London,24.94371351
15.52,0.12,22.78,T-shirt,2022,Q3,Aug,Sun,11,France,Credit Card,Electronics,DHL,Amsterdam,24.94371351
85.93,0.35,7.15,T-shirt,2022,Q3,Jul,Sun,14,Sweden,Bank Transfer,Stationery,UPS,,24.28334483
35.76,0.03,20.74,T-shirt,2020,Q4,Dec,Mon,11,Australia,Credit Card,Apparel,Royal Mail,Amsterdam,24.94371351
72.56,0.18,22.83,T-shirt,2021,Q3,Aug,Thu,21,United States,Bank Transfer,Electronics,FedEx,Rome,24.94371351
66.49,0.16,24.79,T-shirt,2022,Q1,Jan,Thu,22,Belgium,paypall,Stationery,Royal Mail,London,24.94371351
85.94,0.07,28.8,T-shirt,2022,Q2,May,Fri,9,Portugal,Bank Transfer,Accessories,UPS,Amsterdam,24.94371351
44.56,0.3,27.69,T-shirt,2022,Q3,Sep,Thu,0,Germany,Credit Card,Stationery,DHL,Amsterdam,24.94371351
4.44,0.35,17.93,T-shirt,2022,Q4,Oct,Thu,19,France,paypall,Apparel,FedEx,Amsterdam,24.94371351
89.85,0.21,10.48,T-shirt,2020,Q3,Jul,Tue,22,Portugal,Bank Transfer,Furniture,FedEx,Rome,24.94371351
97.24,0.37,22.64,T-shirt,2021,Q3,Aug,Wed,15,Netherlands,Bank Transfer,Electronics,Royal Mail,Amsterdam,24.94371351
80.75,0.1,26.16,T-shirt,2021,Q3,Sep,Sun,2,Italy,Bank Transfer,Apparel,Royal Mail,Berlin,24.94371351
18.68,0.48,22.67,T-shirt,2022,Q1,Feb,Sun,6,Portugal,paypall,Apparel,UPS,Berlin,24.94371351
4.44,0.2,7.17,T-shirt,2022,Q2,Apr,Wed,6,Norway,paypall,Apparel,UPS,Paris,24.94371351
49.56,0.11,21.68,T-shirt,2022,Q3,Sep,Mon,10,United Kingdom,Bank Transfer,Furniture,DHL,London,24.94371351
17.31,0.21,17.51,T-shirt,2020,Q1,Feb,Tue,2,Netherlands,Bank Transfer,Apparel,FedEx,London,24.94371351
94.78,0.29,9.52,T-shirt,2020,Q1,Jan,Fri,3,France,Bank Transfer,Apparel,UPS,Berlin,24.94371351
41.49,0.08,17.98,T-shirt,2020,Q3,Aug,Sun,11,Portugal,paypall,Accessories,UPS,London,24.94371351
70.05,0.24,27.98,T-shirt,2020,Q3,Sep,Thu,15,France,Bank Transfer,Accessories,Royal Mail,Rome,24.94371351
23.14,0.38,9.3,T-shirt,2020,Q4,Dec,Tue,14,France,Credit Card,Accessories,UPS,Berlin,24.94371351
27.11,0.47,29.42,T-shirt,2021,Q1,Feb,Fri,4,United States,Credit Card,Accessories,UPS,London,24.94371351
87.51,0.29,27.66,T-shirt,2021,Q1,Jan,Tue,2,Sweden,Credit Card,Furniture,Royal Mail,Amsterdam,24.94371351
47.36,0.19,28.96,T-shirt,2021,Q1,Mar,Mon,10,Netherlands,Credit Card,Electronics,UPS,London,24.94371351
98.15,0.49,13.64,T-shirt,2021,Q1,Mar,Wed,20,Sweden,Credit Card,Apparel,UPS,London,24.94371351
65.51,0.26,25.18,T-shirt,2021,Q4,Oct,Sat,12,Sweden,Credit Card,Stationery,FedEx,Berlin,24.94371351
13.31,0.11,7.16,T-shirt,2021,Q4,Oct,Thu,6,Sweden,Credit Card,Furniture,FedEx,Amsterdam,24.94371351
46.32,0.02,26.68,T-shirt,2022,Q1,Jan,Mon,8,France,Bank Transfer,Accessories,DHL,London,24.94371351
33.3,0.48,25.68,T-shirt,2022,Q1,Mar,Fri,21,Australia,Credit Card,Furniture,UPS,Rome,24.94371351
95.43,0.5,16.31,T-shirt,2022,Q3,Jul,Sun,19,Norway,Bank Transfer,Furniture,Royal Mail,Paris,24.94371351
8.39,0.01,19.93,T-shirt,2022,Q3,Sep,Sun,2,Australia,Bank Transfer,Electronics,DHL,Paris,24.94371351
31.6,0.38,25.58,T-shirt,2020,Q1,Jan,Wed,22,Belgium,Credit Card,Furniture,Royal Mail,Rome,24.94371351
27.97,0.16,11.37,T-shirt,2020,Q2,Apr,Mon,0,United Kingdom,Credit Card,Accessories,UPS,Amsterdam,24.94371351
20.56,0.09,6.13,T-shirt,2020,Q4,Oct,Fri,22,Netherlands,Bank Transfer,Apparel,DHL,Paris,24.94371351
13.05,0.42,27.82,T-shirt,2021,Q1,Jan,Sat,19,Italy,Bank Transfer,Electronics,UPS,Amsterdam,24.94371351
18.13,0.37,20.12,T-shirt,2021,Q3,Jul,Sat,14,Italy,paypall,Furniture,Royal Mail,Paris,24.94371351
72.02,0.22,7.23,T-shirt,2022,Q1,Jan,Mon,9,Germany,Bank Transfer,Accessories,FedEx,Paris,24.94371351
6.4,0.32,15.21,T-shirt,2022,Q2,Apr,Tue,11,Germany,Credit Card,Apparel,FedEx,Paris,24.94371351
16.33,0.46,7.81,T-shirt,2022,Q3,Aug,Sun,20,Belgium,paypall,Apparel,DHL,Amsterdam,24.94371351
90.1,0.49,20.23,T-shirt,2022,Q3,Sep,Mon,17,Sweden,paypall,Furniture,Royal Mail,,25.43718287
26.13,0.19,14.39,T-shirt,2022,Q3,Sep,Mon,23,Netherlands,Bank Transfer,Stationery,DHL,London,24.94371351
63.63,0.36,8.23,T-shirt,2022,Q4,Nov,Wed,8,Norway,Bank Transfer,Stationery,UPS,Amsterdam,24.94371351
24.7,0.17,6.76,T-shirt,2020,Q2,Apr,Mon,8,Portugal,paypall,Apparel,FedEx,Amsterdam,24.94371351
96.66,0.39,25.5,T-shirt,2020,Q4,Nov,Sun,0,Sweden,Bank Transfer,Electronics,Royal Mail,Amsterdam,24.94371351
51.65,0.01,5.52,T-shirt,2021,Q2,Apr,Sun,4,Germany,paypall,Stationery,DHL,Amsterdam,24.94371351
67.09,0.22,8.85,T-shirt,2021,Q2,Jun,Fri,23,Netherlands,paypall,Electronics,DHL,London,24.94371351
38.26,0.42,22.84,T-shirt,2021,Q3,Aug,Fri,0,Sweden,Credit Card,Stationery,DHL,,25.43718287
38.1,0.13,10.62,T-shirt,2022,Q3,Jul,Sun,3,Netherlands,Credit Card,Stationery,Royal Mail,Amsterdam,24.94371351
25.16,0.17,12.81,T-shirt,2022,Q3,Jul,Tue,13,Sweden,Credit Card,Electronics,Royal Mail,Paris,24.94371351
37.17,0.37,14.67,T-shirt,2020,Q1,Mar,Sat,1,Sweden,Bank Transfer,Furniture,FedEx,Rome,24.94371351
5.17,0.1,7.38,T-shirt,2020,Q4,Nov,Thu,16,Germany,Credit Card,Stationery,UPS,London,24.94371351
22.55,0.33,10.87,T-shirt,2021,Q1,Mar,Mon,18,Australia,paypall,Electronics,Royal Mail,London,24.94371351
81.76,0.42,25.11,T-shirt,2021,Q1,Mar,Sat,8,Spain,Bank Transfer,Apparel,UPS,Rome,24.94371351
72.75,0.16,27.83,T-shirt,2021,Q2,Apr,Fri,16,Netherlands,Bank Transfer,Accessories,UPS,Amsterdam,24.94371351
98.19,0.2,19.36,T-shirt,2021,Q2,Apr,Mon,4,United Kingdom,paypall,Electronics,UPS,Rome,24.94371351
62.53,0.32,24.05,T-shirt,2021,Q2,May,Sun,12,Australia,Bank Transfer,Apparel,DHL,Rome,24.94371351
89.01,0.38,22.49,T-shirt,2021,Q4,Dec,Wed,11,Germany,Credit Card,Electronics,DHL,Berlin,24.94371351
49.9,0.12,25.65,T-shirt,2022,Q2,May,Mon,18,United Kingdom,Credit Card,Electronics,UPS,London,24.94371351
32.36,0.44,6.01,T-shirt,2022,Q3,Aug,Thu,7,Germany,Bank Transfer,Electronics,FedEx,Amsterdam,24.94371351
50.73,0.47,12.76,T-shirt,2022,Q3,Sep,Tue,7,Germany,Credit Card,Electronics,DHL,Berlin,24.94371351
89.8,0.24,13.53,T-shirt,2022,Q4,Nov,Tue,6,Sweden,Credit Card,Stationery,FedEx,Paris,24.94371351
65.35,0.18,29.06,T-shirt,2020,Q3,Jul,Fri,3,France,paypall,Stationery,UPS,Berlin,24.94371351
56.58,0,15.86,T-shirt,2020,Q3,Sep,Wed,4,Norway,Credit Card,Accessories,UPS,Paris,24.94371351
37,0.41,29.49,T-shirt,2020,Q4,Dec,Thu,0,Australia,paypall,Apparel,DHL,Paris,24.94371351
44.92,0.18,19.95,T-shirt,2020,Q4,Oct,Wed,11,Australia,Credit Card,Apparel,FedEx,Berlin,24.94371351
26.5,0.34,29.3,T-shirt,2021,Q3,Sep,Fri,11,Portugal,Bank Transfer,Apparel,UPS,Paris,24.94371351
84.67,0.28,9.35,T-shirt,2022,Q1,Feb,Wed,22,United States,paypall,Furniture,UPS,Amsterdam,24.94371351
83.9,0.07,16.01,T-shirt,2022,Q2,May,Fri,4,Netherlands,Bank Transfer,Furniture,FedEx,Amsterdam,24.94371351
62.31,0.33,25.72,T-shirt,2022,Q4,Nov,Mon,13,Australia,paypall,Furniture,DHL,Rome,24.94371351
21.06,0.01,27.34,T-shirt,2020,Q1,Mar,Tue,19,Spain,paypall,Accessories,FedEx,Berlin,24.94371351
49.14,0.34,13.43,T-shirt,2020,Q4,Oct,Thu,1,Germany,paypall,Furniture,Royal Mail,Berlin,24.94371351
13.66,0.37,13.49,T-shirt,2021,Q2,May,Sun,13,United States,Credit Card,Stationery,Royal Mail,Berlin,24.94371351
8.68,0.26,18.08,T-shirt,2021,Q3,Jul,Sun,19,United Kingdom,Credit Card,Stationery,UPS,London,24.94371351
89.4,0.08,21.93,T-shirt,2021,Q3,Jul,Thu,9,Netherlands,Bank Transfer,Stationery,FedEx,Berlin,24.94371351
47,0.25,18.52,T-shirt,2021,Q3,Sep,Mon,12,Sweden,Credit Card,Accessories,Royal Mail,Rome,24.94371351
29.16,0.09,14.09,T-shirt,2021,Q4,Nov,Thu,10,United States,paypall,Accessories,DHL,Berlin,24.94371351
14.08,0.28,13.56,T-shirt,2022,Q1,Feb,Sat,14,Germany,Credit Card,Accessories,Royal Mail,Paris,24.94371351
61.18,0.28,7.93,T-shirt,2022,Q1,Jan,Mon,3,Norway,paypall,Stationery,FedEx,London,24.94371351
36.65,0.46,22.42,T-shirt,2022,Q2,May,Sun,8,Portugal,Bank Transfer,Stationery,UPS,Rome,24.94371351
77.38,0.12,19.85,T-shirt,2022,Q4,Dec,Sat,16,United Kingdom,Bank Transfer,Stationery,FedEx,London,24.94371351
7.18,0.22,7.87,T-shirt,2020,Q1,Jan,Thu,14,Norway,Credit Card,Furniture,DHL,Berlin,24.94371351
45.48,0.23,23.08,T-shirt,2020,Q2,Apr,Wed,12,Sweden,Bank Transfer,Electronics,DHL,Amsterdam,24.94371351
58.54,0.02,28.83,T-shirt,2020,Q3,Jul,Sun,20,Belgium,Bank Transfer,Furniture,Royal Mail,Paris,24.94371351
28.71,0.27,28.23,T-shirt,2020,Q4,Oct,Sat,22,Spain,Credit Card,Apparel,Royal Mail,Amsterdam,24.94371351
68.07,0.42,11.87,T-shirt,2021,Q1,Mar,Mon,15,Germany,paypall,Electronics,UPS,Rome,24.94371351
75.29,0.4,15.18,T-shirt,2021,Q1,Mar,Wed,13,Norway,Credit Card,Furniture,UPS,Rome,24.94371351
99.71,0.18,9.34,T-shirt,2021,Q2,Apr,Fri,14,Portugal,Credit Card,Furniture,UPS,Paris,24.94371351
79.25,0.23,26.5,T-shirt,2021,Q4,Dec,Sun,9,United States,paypall,Apparel,DHL,London,24.94371351
5.82,0.5,28.19,T-shirt,2022,Q3,Jul,Thu,16,Germany,Bank Transfer,Furniture,UPS,Amsterdam,24.94371351
75.59,0.2,14.52,T-shirt,2022,Q4,Nov,Sun,22,United Kingdom,Bank Transfer,Furniture,Royal Mail,Berlin,24.94371351
76.42,0.11,14.41,T-shirt,2020,Q3,Aug,Fri,5,Australia,paypall,Accessories,UPS,London,24.94371351
64.08,0.2,29.89,T-shirt,2021,Q2,Jun,Tue,17,France,Bank Transfer,Accessories,Royal Mail,Berlin,24.94371351
28.5,0.45,24.72,T-shirt,2021,Q3,Sep,Thu,23,Portugal,Credit Card,Furniture,DHL,Rome,24.94371351
28.68,0.35,21.74,T-shirt,2021,Q4,Dec,Wed,13,Sweden,Credit Card,Stationery,FedEx,Amsterdam,24.94371351
53.42,0.48,5.3,T-shirt,2021,Q4,Oct,Mon,9,Sweden,Bank Transfer,Stationery,DHL,London,24.94371351
98.83,0.49,19.37,T-shirt,2022,Q1,Jan,Tue,7,Spain,paypall,Apparel,UPS,Paris,24.94371351
99.04,0.08,8.83,T-shirt,2022,Q2,May,Wed,9,Germany,Bank Transfer,Furniture,FedEx,Paris,24.94371351
84.53,0.5,17.46,T-shirt,2022,Q4,Dec,Sat,18,Belgium,paypall,Electronics,UPS,Berlin,24.94371351
98.46,0.48,24.9,T-shirt,2022,Q4,Nov,Sat,19,Norway,Credit Card,Stationery,DHL,Rome,24.94371351
69.63,0.25,24.74,T-shirt,2020,Q1,Jan,Sun,14,Norway,Bank Transfer,Stationery,Royal Mail,Amsterdam,24.94371351
25.11,0.15,27.86,T-shirt,2020,Q3,Aug,Sat,20,Sweden,paypall,Electronics,Royal Mail,Amsterdam,24.94371351
26.25,0.25,13.2,T-shirt,2020,Q3,Jul,Thu,13,United States,Credit Card,Electronics,DHL,Paris,24.94371351
12.23,0.47,19.66,T-shirt,2021,Q3,Jul,Fri,14,United Kingdom,Bank Transfer,Furniture,UPS,Rome,24.94371351
50.16,0.04,9.22,T-shirt,2022,Q1,Mar,Fri,22,Sweden,Bank Transfer,Apparel,FedEx,Berlin,24.94371351
67.22,0.32,8.22,T-shirt,2022,Q4,Oct,Sun,13,Portugal,Bank Transfer,Electronics,DHL,Amsterdam,24.94371351
53.94,0.36,21.69,T-shirt,2021,Q1,Jan,Thu,1,Netherlands,paypall,Accessories,UPS,Amsterdam,24.94371351
60.21,0.48,24.18,T-shirt,2021,Q2,Jun,Fri,19,France,Bank Transfer,Accessories,Royal Mail,Berlin,24.94371351
40.49,0.09,27.88,T-shirt,2021,Q2,May,Fri,8,Spain,Bank Transfer,Furniture,UPS,Amsterdam,24.94371351
73.15,0.17,23.89,T-shirt,2021,Q4,Oct,Fri,7,Sweden,Bank Transfer,Accessories,DHL,Berlin,24.94371351
13.89,0.31,20.11,T-shirt,2022,Q1,Mar,Mon,21,Australia,paypall,Stationery,Royal Mail,London,24.94371351
24.55,0.25,29.16,T-shirt,2022,Q4,Nov,Mon,21,Italy,paypall,Apparel,Royal Mail,London,24.94371351
58.26,0.3,29.54,T-shirt,2020,Q2,Apr,Thu,6,France,Credit Card,Accessories,Royal Mail,London,24.94371351
31.65,0,11.28,T-shirt,2020,Q2,Apr,Tue,1,Australia,paypall,Furniture,FedEx,Rome,24.94371351
75.36,0.46,16.89,T-shirt,2020,Q2,May,Mon,3,United Kingdom,Credit Card,Furniture,DHL,Amsterdam,24.94371351
83.51,0.12,5.73,T-shirt,2020,Q4,Dec,Thu,17,Australia,Credit Card,Accessories,Royal Mail,London,24.94371351
59.53,0.05,23.52,T-shirt,2021,Q3,Sep,Thu,12,Spain,Bank Transfer,Furniture,DHL,Paris,24.94371351
60.57,0.15,28.06,T-shirt,2021,Q4,Dec,Mon,21,United Kingdom,Bank Transfer,Accessories,FedEx,Paris,24.94371351
81.39,0.05,16.4,T-shirt,2021,Q4,Oct,Wed,6,United Kingdom,paypall,Electronics,DHL,London,24.94371351
36.15,0.28,24.83,T-shirt,2022,Q2,Apr,Fri,12,France,Bank Transfer,Furniture,DHL,Paris,24.94371351
87.53,0.17,18.61,T-shirt,2022,Q2,May,Tue,18,Germany,paypall,Electronics,DHL,Paris,24.94371351
75.52,0.32,22.86,T-shirt,2020,Q1,Mar,Tue,11,United States,Bank Transfer,Stationery,DHL,Paris,24.94371351
