Date,Year,Quarter,Month,Day,ProductName,Category,Quantity,Price,Discount,UnitsReturned,Location,Platform
2023/1/30,2023,Q1,January,30,Biotin,Vitamin,159,25.89,0.08,2,Canada,iHerb
2023/1/30,2023,Q1,January,30,Green Tea Extract,Fat Burner,152,25.37,0.17,2,Canada,iHerb
2023/1/30,2023,Q1,January,30,Iron Supplement,Mineral,135,34.14,0.09,1,Canada,Walmart
2023/1/30,2023,Q1,January,30,Electrolyte Powder,Hydration,157,45.47,0.23,2,UK,Walmart
2023/2/6,2023,Q1,February,6,Whey Protein,Protein,154,53.22,0.07,2,UK,iHerb
2023/2/6,2023,Q1,February,6,Vitamin C,Vitamin,158,13.02,0.2,0,USA,iHerb
2023/2/6,2023,Q1,February,6,Fish Oil,Omega,157,53.12,0.04,1,UK,Walmart
2023/2/6,2023,Q1,February,6,Multivitamin,Vitamin,153,27.04,0.12,1,UK,iHerb
2023/2/6,2023,Q1,February,6,Pre-Workout,Performance,148,38.31,0.06,5,Canada,iHerb
2023/2/6,2023,Q1,February,6,BCAA,Amino Acid,150,33.85,0.22,0,UK,Walmart
2023/2/6,2023,Q1,February,6,Creatine,Performance,156,18.48,0.2,1,USA,Amazon
2023/2/6,2023,Q1,February,6,Zinc,Mineral,142,41.93,0.22,2,UK,Walmart
2023/2/6,2023,Q1,February,6,Collagen Peptides,Protein,159,12.74,0.19,2,USA,Amazon
2023/2/6,2023,Q1,February,6,Magnesium,Mineral,127,14.12,0.18,1,Canada,Walmart
2023/2/6,2023,Q1,February,6,Ashwagandha,Herbal,179,40.3,0.05,2,USA,Amazon
2023/2/6,2023,Q1,February,6,Melatonin,Sleep Aid,158,50.75,0.21,0,Canada,Walmart
2023/2/6,2023,Q1,February,6,Biotin,Vitamin,144,34.93,0.05,1,UK,Amazon
2023/2/6,2023,Q1,February,6,Green Tea Extract,Fat Burner,147,50.49,0.1,0,UK,Amazon
2023/2/6,2023,Q1,February,6,Iron Supplement,Mineral,145,43.14,0.21,2,UK,Walmart
2023/2/6,2023,Q1,February,6,Electrolyte Powder,Hydration,146,19.31,0.07,2,Canada,Walmart
2023/2/13,2023,Q1,February,13,Whey Protein,Protein,168,33.26,0.02,0,Canada,Amazon
2023/2/13,2023,Q1,February,13,Vitamin C,Vitamin,145,40.46,0,5,USA,iHerb
2023/2/13,2023,Q1,February,13,Fish Oil,Omega,145,36.75,0.03,2,UK,iHerb
2023/2/13,2023,Q1,February,13,Multivitamin,Vitamin,158,35.73,0.02,2,UK,Walmart
2023/2/13,2023,Q1,February,13,Pre-Workout,Performance,170,23.18,0.23,1,Canada,Walmart
2023/2/13,2023,Q1,February,13,BCAA,Amino Acid,155,39.82,0.1,1,UK,iHerb
2023/2/13,2023,Q1,February,13,Creatine,Performance,159,42.18,0.06,0,Canada,Walmart
2023/2/13,2023,Q1,February,13,Zinc,Mineral,162,25.34,0.03,0,Canada,Walmart
2023/2/13,2023,Q1,February,13,Collagen Peptides,Protein,144,55.94,0.22,3,UK,Walmart
2023/2/13,2023,Q1,February,13,Magnesium,Mineral,169,20.97,0.2,1,Canada,Amazon
2023/2/13,2023,Q1,February,13,Ashwagandha,Herbal,141,35.75,0.08,0,UK,Walmart
2023/2/13,2023,Q1,February,13,Melatonin,Sleep Aid,148,38.53,0.22,0,Canada,Amazon
2023/2/13,2023,Q1,February,13,Biotin,Vitamin,136,33.17,0.17,2,Canada,Walmart
2023/2/13,2023,Q1,February,13,Green Tea Extract,Fat Burner,146,37.55,0.03,1,UK,iHerb
2023/2/13,2023,Q1,February,13,Iron Supplement,Mineral,139,15.56,0.01,2,UK,Amazon
2023/2/13,2023,Q1,February,13,Electrolyte Powder,Hydration,154,43.02,0.03,1,USA,iHerb
2023/2/20,2023,Q1,February,20,Whey Protein,Protein,134,47.35,0.05,1,UK,iHerb
2023/2/20,2023,Q1,February,20,Vitamin C,Vitamin,162,20.5,0.2,2,Canada,iHerb
2023/2/20,2023,Q1,February,20,Fish Oil,Omega,157,38.18,0.18,1,USA,Amazon
2023/2/20,2023,Q1,February,20,Multivitamin,Vitamin,145,25.44,0.14,2,UK,iHerb
2023/2/20,2023,Q1,February,20,Pre-Workout,Performance,147,50.28,0.18,1,UK,Walmart
2023/2/20,2023,Q1,February,20,BCAA,Amino Acid,144,53.81,0.22,0,USA,iHerb
2023/2/20,2023,Q1,February,20,Creatine,Performance,147,58.88,0.17,1,Canada,Amazon
2023/2/20,2023,Q1,February,20,Zinc,Mineral,131,47.63,0.12,1,USA,Walmart
2023/2/20,2023,Q1,February,20,Collagen Peptides,Protein,168,22.45,0.23,3,Canada,Amazon
2023/2/20,2023,Q1,February,20,Magnesium,Mineral,163,17.16,0.01,1,USA,iHerb
2023/2/20,2023,Q1,February,20,Ashwagandha,Herbal,160,46.46,0.06,1,USA,Walmart
2023/2/20,2023,Q1,February,20,Melatonin,Sleep Aid,146,15.48,0.12,1,UK,Walmart
2023/2/20,2023,Q1,February,20,Biotin,Vitamin,157,37.21,0.01,2,UK,Amazon
2023/2/20,2023,Q1,February,20,Green Tea Extract,Fat Burner,124,44.25,0.05,2,Canada,iHerb
2023/2/20,2023,Q1,February,20,Iron Supplement,Mineral,170,25.26,0.15,4,UK,Walmart
2023/2/20,2023,Q1,February,20,Electrolyte Powder,Hydration,143,10.47,0,2,USA,Walmart
2023/2/27,2023,Q1,February,27,Whey Protein,Protein,160,56.5,0.03,1,USA,Walmart
2023/2/27,2023,Q1,February,27,Vitamin C,Vitamin,169,44.11,0.13,0,UK,iHerb
2023/2/27,2023,Q1,February,27,Fish Oil,Omega,142,52.62,0.18,2,UK,Amazon
2023/2/27,2023,Q1,February,27,Multivitamin,Vitamin,150,15.96,0.1,0,Canada,Amazon
2023/2/27,2023,Q1,February,27,Pre-Workout,Performance,139,30.93,0.01,1,Canada,iHerb
2023/2/27,2023,Q1,February,27,BCAA,Amino Acid,152,57.16,0.02,3,USA,Walmart
2023/2/27,2023,Q1,February,27,Creatine,Performance,145,30.09,0.02,2,UK,Amazon
2023/2/27,2023,Q1,February,27,Zinc,Mineral,123,46.15,0.1,0,USA,iHerb
2023/2/27,2023,Q1,February,27,Collagen Peptides,Protein,160,56.13,0.09,1,USA,iHerb
2023/2/27,2023,Q1,February,27,Magnesium,Mineral,145,47.55,0.08,1,UK,iHerb
2023/2/27,2023,Q1,February,27,Ashwagandha,Herbal,147,55.89,0.17,1,Canada,Walmart
2023/2/27,2023,Q1,February,27,Melatonin,Sleep Aid,161,13.03,0.02,0,UK,Amazon
2023/2/27,2023,Q1,February,27,Biotin,Vitamin,148,25.65,0.1,3,Canada,Walmart
2023/2/27,2023,Q1,February,27,Green Tea Extract,Fat Burner,164,23.34,0.03,0,Canada,Walmart
2023/2/27,2023,Q1,February,27,Iron Supplement,Mineral,132,37.59,0.02,0,Canada,Amazon
2023/2/27,2023,Q1,February,27,Electrolyte Powder,Hydration,137,40.79,0.14,0,USA,Walmart
2023/3/6,2023,Q1,March,6,Whey Protein,Protein,145,21.32,0.22,4,UK,iHerb
2023/3/6,2023,Q1,March,6,Vitamin C,Vitamin,155,42.14,0.01,6,USA,iHerb
2023/3/6,2023,Q1,March,6,Fish Oil,Omega,131,22.64,0.1,2,USA,iHerb
2023/3/6,2023,Q1,March,6,Multivitamin,Vitamin,148,26.72,0.09,4,USA,Amazon
2023/3/6,2023,Q1,March,6,Pre-Workout,Performance,162,19.99,0.2,0,USA,Walmart
2023/3/6,2023,Q1,March,6,BCAA,Amino Acid,139,54.02,0.03,0,USA,Walmart
2023/3/6,2023,Q1,March,6,Creatine,Performance,150,38.44,0.11,1,UK,Walmart
2023/3/6,2023,Q1,March,6,Zinc,Mineral,132,51.05,0.22,0,Canada,Walmart
2023/3/6,2023,Q1,March,6,Collagen Peptides,Protein,133,40.41,0.18,1,UK,iHerb
2023/3/6,2023,Q1,March,6,Magnesium,Mineral,156,56.77,0.02,0,UK,Walmart
2023/3/6,2023,Q1,March,6,Ashwagandha,Herbal,127,49.63,0.14,0,USA,Amazon
2023/3/6,2023,Q1,March,6,Melatonin,Sleep Aid,141,38.04,0.06,0,USA,Walmart
2023/3/6,2023,Q1,March,6,Biotin,Vitamin,159,32.62,0.03,3,Canada,iHerb
2023/3/6,2023,Q1,March,6,Green Tea Extract,Fat Burner,152,34.77,0.24,3,Canada,Walmart
2023/3/6,2023,Q1,March,6,Iron Supplement,Mineral,153,26.15,0.09,0,UK,Amazon
2023/3/6,2023,Q1,March,6,Electrolyte Powder,Hydration,153,48.68,0.04,1,Canada,Walmart
2023/3/13,2023,Q1,March,13,Whey Protein,Protein,137,17.9,0.23,0,USA,Amazon
2023/3/13,2023,Q1,March,13,Vitamin C,Vitamin,142,32.92,0.01,1,UK,Walmart
2023/3/13,2023,Q1,March,13,Fish Oil,Omega,153,38.19,0.02,2,UK,Amazon
2023/3/13,2023,Q1,March,13,Multivitamin,Vitamin,172,27.09,0.08,0,USA,Amazon
2023/3/13,2023,Q1,March,13,Pre-Workout,Performance,155,32.97,0.23,0,USA,Amazon
2023/3/13,2023,Q1,March,13,BCAA,Amino Acid,139,35.14,0.08,0,UK,iHerb
2023/3/13,2023,Q1,March,13,Creatine,Performance,159,44.38,0.09,1,Canada,Walmart
2023/3/13,2023,Q1,March,13,Zinc,Mineral,173,35.01,0.21,2,Canada,Walmart
2023/3/13,2023,Q1,March,13,Collagen Peptides,Protein,142,44.01,0.22,0,Canada,Walmart
2023/3/13,2023,Q1,March,13,Magnesium,Mineral,127,21.64,0.07,0,Canada,iHerb
2023/3/13,2023,Q1,March,13,Ashwagandha,Herbal,138,56.7,0.04,0,Canada,Walmart
2023/3/13,2023,Q1,March,13,Melatonin,Sleep Aid,160,15.24,0.21,1,Canada,Walmart
2023/3/13,2023,Q1,March,13,Biotin,Vitamin,141,51.11,0.19,3,UK,iHerb
2023/3/13,2023,Q1,March,13,Green Tea Extract,Fat Burner,172,31.19,0,3,USA,Amazon
2023/3/13,2023,Q1,March,13,Iron Supplement,Mineral,136,26.47,0.09,0,Canada,iHerb
2023/3/13,2023,Q1,March,13,Electrolyte Powder,Hydration,144,11.28,0.1,0,UK,Walmart
2023/3/20,2023,Q1,March,20,Whey Protein,Protein,145,22.61,0.22,1,Canada,Amazon
2023/3/20,2023,Q1,March,20,Vitamin C,Vitamin,141,17.11,0.06,1,UK,Walmart
2023/3/20,2023,Q1,March,20,Fish Oil,Omega,140,34.57,0.19,4,USA,Walmart
2023/3/20,2023,Q1,March,20,Multivitamin,Vitamin,133,25.98,0.04,2,USA,Walmart
2023/3/20,2023,Q1,March,20,Pre-Workout,Performance,160,36.89,0.01,2,USA,Walmart
2023/3/20,2023,Q1,March,20,BCAA,Amino Acid,161,23.27,0.17,1,Canada,iHerb
2023/3/20,2023,Q1,March,20,Creatine,Performance,152,29.06,0.18,3,UK,iHerb
2023/3/20,2023,Q1,March,20,Zinc,Mineral,150,52.78,0.12,3,USA,iHerb
2023/3/20,2023,Q1,March,20,Collagen Peptides,Protein,137,42.87,0.22,3,Canada,Walmart
2023/3/20,2023,Q1,March,20,Magnesium,Mineral,155,26.57,0.25,1,UK,Amazon
2023/3/20,2023,Q1,March,20,Ashwagandha,Herbal,159,40.43,0.1,4,USA,Walmart
2023/3/20,2023,Q1,March,20,Melatonin,Sleep Aid,152,10.38,0.14,2,UK,Amazon
2023/3/20,2023,Q1,March,20,Biotin,Vitamin,149,58.73,0.06,1,UK,Amazon
2023/3/20,2023,Q1,March,20,Green Tea Extract,Fat Burner,125,29,0.01,1,UK,Amazon
2023/3/20,2023,Q1,March,20,Iron Supplement,Mineral,139,59.37,0.2,5,Canada,Walmart
2023/3/20,2023,Q1,March,20,Electrolyte Powder,Hydration,157,32.06,0.2,1,USA,Amazon
2023/3/27,2023,Q1,March,27,Whey Protein,Protein,157,22.67,0.22,1,UK,Walmart
2023/3/27,2023,Q1,March,27,Vitamin C,Vitamin,139,30.89,0.19,1,Canada,iHerb
2023/3/27,2023,Q1,March,27,Fish Oil,Omega,146,39.22,0.1,0,Canada,iHerb
2023/3/27,2023,Q1,March,27,Multivitamin,Vitamin,168,53.16,0.09,2,UK,iHerb
2023/3/27,2023,Q1,March,27,Pre-Workout,Performance,171,38.35,0.19,3,USA,iHerb
2023/3/27,2023,Q1,March,27,BCAA,Amino Acid,151,47.88,0.21,2,USA,iHerb
2023/3/27,2023,Q1,March,27,Creatine,Performance,148,28.13,0.03,0,USA,Walmart
2023/3/27,2023,Q1,March,27,Zinc,Mineral,142,44.43,0.02,0,USA,Amazon
2023/3/27,2023,Q1,March,27,Collagen Peptides,Protein,131,23.39,0.14,4,USA,Walmart
2023/3/27,2023,Q1,March,27,Magnesium,Mineral,166,18.8,0.07,0,UK,Amazon
2023/3/27,2023,Q1,March,27,Ashwagandha,Herbal,161,37.83,0.06,1,UK,iHerb
2023/3/27,2023,Q1,March,27,Melatonin,Sleep Aid,164,53.55,0.16,4,UK,Walmart
2023/3/27,2023,Q1,March,27,Biotin,Vitamin,142,44.51,0.1,3,USA,iHerb
2023/3/27,2023,Q1,March,27,Green Tea Extract,Fat Burner,146,52.64,0.16,0,USA,iHerb
2023/3/27,2023,Q1,March,27,Iron Supplement,Mineral,151,48.93,0.08,1,UK,iHerb
2023/3/27,2023,Q1,March,27,Electrolyte Powder,Hydration,162,17.93,0.1,1,UK,iHerb
2023/4/3,2023,Q2,April,3,Whey Protein,Protein,174,24.85,0.06,3,Canada,Walmart
2023/4/3,2023,Q2,April,3,Vitamin C,Vitamin,156,28.85,0.13,1,UK,Walmart
2023/4/3,2023,Q2,April,3,Fish Oil,Omega,167,55.43,0.11,2,USA,Amazon
2023/4/3,2023,Q2,April,3,Multivitamin,Vitamin,124,33.85,0.11,1,Canada,Amazon
2023/4/3,2023,Q2,April,3,Pre-Workout,Performance,176,32.59,0.05,3,Canada,Amazon
2023/4/3,2023,Q2,April,3,BCAA,Amino Acid,132,44.86,0.09,3,Canada,Amazon
2023/4/3,2023,Q2,April,3,Creatine,Performance,152,39.23,0.11,1,USA,Amazon
2023/4/3,2023,Q2,April,3,Zinc,Mineral,127,19.89,0.14,1,Canada,Walmart
2023/4/3,2023,Q2,April,3,Collagen Peptides,Protein,154,31.06,0.21,1,USA,Amazon
2023/4/3,2023,Q2,April,3,Magnesium,Mineral,155,42.67,0.21,4,Canada,iHerb
2023/4/3,2023,Q2,April,3,Ashwagandha,Herbal,153,38.19,0.04,3,USA,iHerb
2023/4/3,2023,Q2,April,3,Melatonin,Sleep Aid,170,24.02,0.04,2,Canada,iHerb
2023/4/3,2023,Q2,April,3,Biotin,Vitamin,143,43.55,0.16,1,Canada,Amazon
2023/4/3,2023,Q2,April,3,Green Tea Extract,Fat Burner,151,12.81,0.16,2,Canada,iHerb
2023/4/3,2023,Q2,April,3,Iron Supplement,Mineral,161,21.31,0.24,6,USA,Walmart
2023/4/3,2023,Q2,April,3,Electrolyte Powder,Hydration,142,26.91,0.24,0,UK,iHerb
2023/4/10,2023,Q2,April,10,Whey Protein,Protein,150,26.3,0.16,0,Canada,Walmart
2023/4/10,2023,Q2,April,10,Vitamin C,Vitamin,162,27.98,0.08,1,USA,iHerb
2023/4/10,2023,Q2,April,10,Fish Oil,Omega,135,14.18,0.21,0,UK,Walmart
2023/4/10,2023,Q2,April,10,Multivitamin,Vitamin,142,37.75,0.03,3,USA,Amazon
2023/4/10,2023,Q2,April,10,Pre-Workout,Performance,148,35.05,0.15,1,Canada,Amazon
2023/4/10,2023,Q2,April,10,BCAA,Amino Acid,138,32.01,0.1,2,USA,Walmart
2023/4/10,2023,Q2,April,10,Creatine,Performance,157,26.94,0.1,0,USA,Amazon
2023/4/10,2023,Q2,April,10,Zinc,Mineral,140,59.81,0.18,0,UK,Amazon
2023/4/10,2023,Q2,April,10,Collagen Peptides,Protein,148,56.17,0.15,0,USA,iHerb
2023/4/10,2023,Q2,April,10,Magnesium,Mineral,153,26.87,0.1,2,UK,iHerb
2023/4/10,2023,Q2,April,10,Ashwagandha,Herbal,172,49.49,0.04,1,USA,Amazon
2023/4/10,2023,Q2,April,10,Melatonin,Sleep Aid,151,41.75,0.07,2,Canada,Walmart
2023/4/10,2023,Q2,April,10,Biotin,Vitamin,162,19.04,0.16,5,UK,Amazon
2023/4/10,2023,Q2,April,10,Green Tea Extract,Fat Burner,154,10.86,0.08,0,USA,Amazon
2023/4/10,2023,Q2,April,10,Iron Supplement,Mineral,162,22.93,0.08,1,UK,iHerb
2023/4/10,2023,Q2,April,10,Electrolyte Powder,Hydration,170,42.81,0.1,2,Canada,Amazon
2023/4/17,2023,Q2,April,17,Whey Protein,Protein,146,41.72,0.15,1,UK,Amazon
2023/4/17,2023,Q2,April,17,Vitamin C,Vitamin,135,30.76,0.16,3,UK,Amazon
2023/4/17,2023,Q2,April,17,Fish Oil,Omega,116,19.69,0.13,1,Canada,Amazon
2023/4/17,2023,Q2,April,17,Multivitamin,Vitamin,158,39.72,0.22,3,UK,iHerb
2023/4/17,2023,Q2,April,17,Pre-Workout,Performance,169,19.88,0,2,Canada,Walmart
2023/4/17,2023,Q2,April,17,BCAA,Amino Acid,174,41.85,0.19,4,UK,Walmart
2023/4/17,2023,Q2,April,17,Creatine,Performance,144,37.15,0.1,0,USA,iHerb
2023/4/17,2023,Q2,April,17,Zinc,Mineral,159,47.35,0.09,1,UK,Walmart
2023/4/17,2023,Q2,April,17,Collagen Peptides,Protein,145,38.12,0.03,0,USA,Amazon
2023/4/17,2023,Q2,April,17,Magnesium,Mineral,160,57.95,0.13,5,UK,iHerb
2023/4/17,2023,Q2,April,17,Ashwagandha,Herbal,125,27.47,0.21,1,Canada,Walmart
2023/4/17,2023,Q2,April,17,Melatonin,Sleep Aid,141,28.73,0,1,USA,iHerb
2023/4/17,2023,Q2,April,17,Biotin,Vitamin,156,31.6,0.01,2,USA,Amazon
2023/4/17,2023,Q2,April,17,Green Tea Extract,Fat Burner,160,31.01,0.02,1,Canada,iHerb
2023/4/17,2023,Q2,April,17,Iron Supplement,Mineral,136,36.46,0.24,0,Canada,iHerb
2023/4/17,2023,Q2,April,17,Electrolyte Powder,Hydration,153,35.81,0.22,0,Canada,Amazon
2023/4/24,2023,Q2,April,24,Whey Protein,Protein,144,22.57,0.08,2,USA,Walmart
2023/4/24,2023,Q2,April,24,Vitamin C,Vitamin,137,34.12,0.11,4,USA,Amazon
2023/4/24,2023,Q2,April,24,Fish Oil,Omega,153,31.52,0.11,3,UK,Walmart
2023/4/24,2023,Q2,April,24,Multivitamin,Vitamin,168,19.96,0.12,3,UK,Walmart
2023/4/24,2023,Q2,April,24,Pre-Workout,Performance,143,45.41,0.19,1,UK,iHerb
2023/4/24,2023,Q2,April,24,BCAA,Amino Acid,146,40.57,0.18,1,UK,Amazon
2023/4/24,2023,Q2,April,24,Creatine,Performance,156,22.25,0.18,1,Canada,iHerb
2023/4/24,2023,Q2,April,24,Zinc,Mineral,157,39.94,0.11,2,USA,Walmart
2023/4/24,2023,Q2,April,24,Collagen Peptides,Protein,142,50.3,0.06,1,Canada,Amazon
2023/4/24,2023,Q2,April,24,Magnesium,Mineral,156,45.2,0.17,1,Canada,iHerb
2023/4/24,2023,Q2,April,24,Ashwagandha,Herbal,146,17.84,0.17,0,USA,Amazon
2023/4/24,2023,Q2,April,24,Melatonin,Sleep Aid,174,52.88,0.23,1,Canada,iHerb
2023/4/24,2023,Q2,April,24,Biotin,Vitamin,164,11.08,0.2,0,USA,Walmart
2023/4/24,2023,Q2,April,24,Green Tea Extract,Fat Burner,160,43.69,0.01,3,USA,Walmart
2023/4/24,2023,Q2,April,24,Iron Supplement,Mineral,137,21.22,0.02,1,Canada,Walmart
2023/4/24,2023,Q2,April,24,Electrolyte Powder,Hydration,137,21.88,0.09,1,USA,Walmart
2023/5/1,2023,Q2,May,1,Whey Protein,Protein,142,50.78,0.04,0,USA,iHerb
2023/5/1,2023,Q2,May,1,Vitamin C,Vitamin,144,37.13,0.09,2,UK,iHerb
2023/5/1,2023,Q2,May,1,Fish Oil,Omega,146,58.31,0.13,5,UK,Amazon
2023/5/1,2023,Q2,May,1,Multivitamin,Vitamin,143,18.28,0.1,1,UK,Walmart
2023/5/1,2023,Q2,May,1,Pre-Workout,Performance,131,26.91,0.03,1,Canada,Amazon
2023/5/1,2023,Q2,May,1,BCAA,Amino Acid,167,45.7,0.15,1,UK,Amazon
2023/5/1,2023,Q2,May,1,Creatine,Performance,140,39.61,0.09,0,Canada,Walmart
2023/5/1,2023,Q2,May,1,Zinc,Mineral,133,32.02,0.16,1,Canada,Amazon
2023/5/1,2023,Q2,May,1,Collagen Peptides,Protein,166,34.04,0.23,2,USA,Amazon
2023/5/1,2023,Q2,May,1,Magnesium,Mineral,132,49.36,0.21,1,UK,Amazon
2023/5/1,2023,Q2,May,1,Ashwagandha,Herbal,152,31.96,0.17,0,UK,Amazon
2023/5/1,2023,Q2,May,1,Melatonin,Sleep Aid,155,18.05,0.1,2,Canada,Walmart
2023/5/1,2023,Q2,May,1,Biotin,Vitamin,155,40.66,0.2,0,USA,Walmart
2023/5/1,2023,Q2,May,1,Green Tea Extract,Fat Burner,148,37.31,0.16,1,UK,iHerb
2023/5/1,2023,Q2,May,1,Iron Supplement,Mineral,150,17.99,0.1,0,USA,iHerb
2023/5/1,2023,Q2,May,1,Electrolyte Powder,Hydration,144,36.69,0.2,2,USA,Walmart
2023/5/8,2023,Q2,May,8,Whey Protein,Protein,159,55.15,0.23,1,UK,Amazon
2023/5/8,2023,Q2,May,8,Vitamin C,Vitamin,143,19.14,0.22,2,USA,Amazon
2023/5/8,2023,Q2,May,8,Fish Oil,Omega,159,12.41,0.13,2,Canada,Walmart
2023/5/8,2023,Q2,May,8,Multivitamin,Vitamin,151,50.89,0.09,3,Canada,iHerb
2023/5/8,2023,Q2,May,8,Pre-Workout,Performance,136,12.17,0.09,1,Canada,iHerb
2023/5/8,2023,Q2,May,8,BCAA,Amino Acid,162,31.84,0.16,0,Canada,iHerb
2023/5/8,2023,Q2,May,8,Creatine,Performance,137,42.07,0.19,1,UK,Amazon
2023/5/8,2023,Q2,May,8,Zinc,Mineral,158,58.17,0.05,2,USA,Walmart
2023/5/8,2023,Q2,May,8,Collagen Peptides,Protein,138,27.31,0.13,0,Canada,Walmart
2023/5/8,2023,Q2,May,8,Magnesium,Mineral,122,26.79,0.05,1,Canada,Walmart
2023/5/8,2023,Q2,May,8,Ashwagandha,Herbal,153,31.16,0.23,1,Canada,iHerb
2023/5/8,2023,Q2,May,8,Melatonin,Sleep Aid,153,46.66,0.14,1,UK,Walmart
2023/5/8,2023,Q2,May,8,Biotin,Vitamin,135,34.46,0.02,1,USA,Walmart
2023/5/8,2023,Q2,May,8,Green Tea Extract,Fat Burner,150,13.81,0.09,3,Canada,Amazon
2023/5/8,2023,Q2,May,8,Iron Supplement,Mineral,155,52.27,0.12,1,USA,Walmart
2023/5/8,2023,Q2,May,8,Electrolyte Powder,Hydration,145,26.28,0.01,0,USA,Amazon
2023/5/15,2023,Q2,May,15,Whey Protein,Protein,146,53.57,0.13,1,Canada,Walmart
2023/5/15,2023,Q2,May,15,Vitamin C,Vitamin,135,42.17,0.06,0,USA,iHerb
2023/5/15,2023,Q2,May,15,Fish Oil,Omega,155,45.92,0.09,2,UK,Amazon
2023/5/15,2023,Q2,May,15,Multivitamin,Vitamin,159,31.16,0.15,1,USA,Walmart
2023/5/15,2023,Q2,May,15,Pre-Workout,Performance,173,14.2,0.22,1,USA,iHerb
2023/5/15,2023,Q2,May,15,BCAA,Amino Acid,140,38.86,0.14,1,Canada,iHerb
2023/5/15,2023,Q2,May,15,Creatine,Performance,158,49.1,0.04,2,Canada,Amazon
2023/5/15,2023,Q2,May,15,Zinc,Mineral,156,34.08,0.17,0,UK,Amazon
2023/5/15,2023,Q2,May,15,Collagen Peptides,Protein,165,17.44,0.14,2,UK,Amazon
2023/5/15,2023,Q2,May,15,Magnesium,Mineral,149,26.42,0.12,3,UK,Amazon
2023/5/15,2023,Q2,May,15,Ashwagandha,Herbal,141,24.88,0.11,1,USA,iHerb
2023/5/15,2023,Q2,May,15,Melatonin,Sleep Aid,145,48.13,0.18,2,USA,Amazon
2023/5/15,2023,Q2,May,15,Biotin,Vitamin,114,49.47,0.13,1,USA,iHerb
2023/5/15,2023,Q2,May,15,Green Tea Extract,Fat Burner,123,41.92,0.21,3,Canada,iHerb
2023/5/15,2023,Q2,May,15,Iron Supplement,Mineral,150,51.65,0.13,1,UK,iHerb
2023/5/15,2023,Q2,May,15,Electrolyte Powder,Hydration,169,55.45,0.05,2,UK,Amazon
2023/5/22,2023,Q2,May,22,Whey Protein,Protein,164,49.73,0.05,3,USA,Walmart
2023/5/22,2023,Q2,May,22,Vitamin C,Vitamin,154,33.67,0.17,2,USA,Amazon
2023/5/22,2023,Q2,May,22,Fish Oil,Omega,147,35.96,0.13,0,UK,Amazon
2023/5/22,2023,Q2,May,22,Multivitamin,Vitamin,171,36.42,0.2,1,UK,Amazon
2023/5/22,2023,Q2,May,22,Pre-Workout,Performance,151,47.98,0.14,3,Canada,Amazon
2023/5/22,2023,Q2,May,22,BCAA,Amino Acid,168,46.27,0.14,1,UK,Walmart
2023/5/22,2023,Q2,May,22,Creatine,Performance,155,30.83,0.08,1,Canada,Amazon
2023/5/22,2023,Q2,May,22,Zinc,Mineral,148,34.92,0.12,2,UK,iHerb
2023/5/22,2023,Q2,May,22,Collagen Peptides,Protein,145,53.91,0.24,2,USA,Walmart
2023/5/22,2023,Q2,May,22,Magnesium,Mineral,158,17.36,0.04,0,USA,Walmart
2023/5/22,2023,Q2,May,22,Ashwagandha,Herbal,151,51.41,0.2,3,USA,iHerb
2023/5/22,2023,Q2,May,22,Melatonin,Sleep Aid,127,44.34,0.23,1,UK,Amazon
2023/5/22,2023,Q2,May,22,Biotin,Vitamin,153,26.6,0.02,1,USA,Amazon
2023/5/22,2023,Q2,May,22,Green Tea Extract,Fat Burner,163,36.37,0.05,0,UK,Walmart
2023/5/22,2023,Q2,May,22,Iron Supplement,Mineral,150,39.37,0.01,0,UK,Walmart
2023/5/22,2023,Q2,May,22,Electrolyte Powder,Hydration,152,11.45,0.14,3,Canada,Walmart
2023/5/29,2023,Q2,May,29,Whey Protein,Protein,158,39.62,0.17,0,USA,iHerb
2023/5/29,2023,Q2,May,29,Vitamin C,Vitamin,165,47.25,0.16,2,USA,iHerb
2023/5/29,2023,Q2,May,29,Fish Oil,Omega,162,26.39,0.09,3,UK,iHerb
2023/5/29,2023,Q2,May,29,Multivitamin,Vitamin,179,59.7,0.17,0,UK,iHerb
2023/5/29,2023,Q2,May,29,Pre-Workout,Performance,163,32.3,0.08,1,Canada,Walmart
2023/5/29,2023,Q2,May,29,BCAA,Amino Acid,148,41.67,0.2,1,USA,iHerb
2023/5/29,2023,Q2,May,29,Creatine,Performance,139,43.52,0.23,0,Canada,Walmart
2023/5/29,2023,Q2,May,29,Zinc,Mineral,165,41.07,0.02,1,Canada,iHerb
2023/5/29,2023,Q2,May,29,Collagen Peptides,Protein,139,35.2,0.2,2,USA,Amazon
2023/5/29,2023,Q2,May,29,Magnesium,Mineral,153,31.37,0.24,2,Canada,Amazon
2023/5/29,2023,Q2,May,29,Ashwagandha,Herbal,141,40.57,0.13,0,UK,Amazon
2023/5/29,2023,Q2,May,29,Melatonin,Sleep Aid,163,43.09,0.02,1,Canada,Walmart
2023/5/29,2023,Q2,May,29,Biotin,Vitamin,174,24.28,0.04,1,USA,iHerb
2023/5/29,2023,Q2,May,29,Green Tea Extract,Fat Burner,145,58.32,0.09,0,UK,iHerb
2023/5/29,2023,Q2,May,29,Iron Supplement,Mineral,168,57.64,0.17,4,USA,Amazon
